index,type,location_node,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin,c2,c1,c0,SUcost,SDcost,RUrate,RDrate,UPtime,DNtime,Zone,PlannedRetirementYear,CO2mtonperMWh,SO2mtonperMWh,NOxmtonperMWh,PM25mtonperMWh,*Plant Name,UniqueID_Final,ORIS Plant Code,Boiler/Generator/Committed Unit,Unit ID,CAMD Database UnitID,PlantType,Combustion Turbine/IC Engine,Region Name,State Name,State Code,County,County Code,FIPS5,Capacity (MW),Heat Rate (Btu/kWh),On Line Year,Retirement Year,Firing,Bottom,Cogen?,Modeled Fuels,Wet/DryScrubber,Scrubber_Online_Year,Scrubber Efficiency,NOx Comb Control,NOx Post-Comb Control,SCR_Online_Year,SNCR_Online_Year,PM Control,FlueGasConditioning_Flag,Mercury_Controls,ACI_Online_Year,Mercury_Controls Efficiency,SO2 Permit Rate (lbs/mmBtu),Mode 1 NOx Rate (lbs/mmBtu),Mode 2 NOx Rate (lbs/mmBtu),Mode 3 NOx Rate  (lbs/mmBtu),Mode 4 NOx Rate  (lbs/mmBtu),Hg EMF for BIT,Hg EMF for SUB,Hg EMF for LIG,HCL Removal,DSI Unit,DSI Online Year,CCS,CCS Removal,C2G,C2G Online Year,BART Affected Unit,Owner Name,Owner Percent,Holding Company,Holding Company Percent,Latitude,Longitude,ave_marg_damages_isrm_Krewski,ave_marg_damages_isrm_LePeule,ave_marg_damages_imputed
763,Combined Cycle,7,0,0,0,0,0,1,0,78.6,0,0,56.392,0,0,0,400,400,8,6,PJM_SMAC,2021,0.877847527,0.001864909,0.021010779,3.83E-05,Brandywine Power Facility,54832_G_1,54832,G,1,3806,Combined Cycle,,PJM_SMAC,Maryland,24,Prince Georges,33,24033,78.6,8306,1996,9999,,,Y,"Natural Gas, Distillate Fuel Oil",,,,H2O,,,,,,,,,,0.029729194,0.029729194,0.029729194,0.029729194,,,,,,,,,,,,Panda Brandywine LP,100,Northland Power Income Fund,100,38.667839,-76.867319,3.553816528,7.991532601,FALSE
764,Combined Cycle,7,0,0,0,0,0,1,0,78.6,0,0,56.392,0,0,0,400,400,8,6,PJM_SMAC,2021,0.877847527,0.001864909,0.021010779,3.83E-05,Brandywine Power Facility,54832_G_2,54832,G,2,3807,Combined Cycle,,PJM_SMAC,Maryland,24,Prince Georges,33,24033,78.6,8306,1996,9999,,,Y,"Natural Gas, Distillate Fuel Oil",,,,H2O,,,,,,,,,,0.029729194,0.029729194,0.029729194,0.029729194,,,,,,,,,,,,Panda Brandywine LP,100,Northland Power Income Fund,100,38.667839,-76.867319,3.46866,7.799829675,FALSE
765,Combined Cycle,7,0,0,0,0,0,1,0,72.8,0,0,56.392,0,0,0,400,400,8,6,PJM_SMAC,2023,0.877847527,0.001864909,0.021010779,3.83E-05,Brandywine Power Facility,54832_G_3,54832,G,3,3806,Combined Cycle,,PJM_SMAC,Maryland,24,Prince Georges,33,24033,72.8,8306,1996,9999,,,Y,"Natural Gas, Distillate Fuel Oil",,,,H2O,,,,,,,,,,0.029729194,0.029729194,0.029729194,0.029729194,,,,,,,,,,,,Panda Brandywine LP,100,Northland Power Income Fund,100,38.667839,-76.867319,3.511238264,7.895681138,FALSE
766,Combined Cycle,4,0,0,0,0,0,1,0,68.4,0,0,56.392,0,0,0,400,400,8,6,PJM_Dom,2019,0.877847527,0.001864909,0.021010779,3.83E-05,Gordonsville Energy LP,54844_G_GOR1,54844,G,GOR1,10119,Combined Cycle,,PJM_Dom,Virginia,51,Louisa,109,51109,68.4,8858,1994,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,DLNB + H2O,SCR,,,,,,,,,0.026451685,0.026451685,0.026451685,0.026451685,,,,,,,,,,,,Gordonsville Energy LP,100,Dominion Energy Inc,100,38.12417,-78.2036,3.000791307,6.747324639,FALSE
767,Combined Cycle,4,0,0,0,0,0,1,0,68.4,0,0,56.392,0,0,0,400,400,8,6,PJM_Dom,2019,0.877847527,0.001864909,0.021010779,3.83E-05,Gordonsville Energy LP,54844_G_GOR2,54844,G,GOR2,10120,Combined Cycle,,PJM_Dom,Virginia,51,Louisa,109,51109,68.4,8858,1994,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,DLNB + H2O,SCR,,,,,,,,,0.026778911,0.026778911,0.026778911,0.026778911,,,,,,,,,,,,Gordonsville Energy LP,100,Dominion Energy Inc,100,38.12583,-78.205,2.435266802,5.475829282,FALSE
768,Combined Cycle,4,0,0,0,0,0,1,0,40.6,0,0,56.392,0,0,0,400,400,8,6,PJM_Dom,2028,0.877847527,0.001864909,0.021010779,3.83E-05,Gordonsville Energy LP,54844_G_GOR3,54844,G,GOR3,10119,Combined Cycle,,PJM_Dom,Virginia,51,Louisa,109,51109,40.6,8858,1994,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,DLNB + H2O,SCR,,,,,,,,,0.026451685,0.026451685,0.026451685,0.026451685,,,,,,,,,,,,Gordonsville Energy LP,100,Dominion Energy Inc,100,38.12417,-78.2036,3.000791307,6.747324639,FALSE
769,Combined Cycle,4,0,0,0,0,0,1,0,40.6,0,0,56.392,0,0,0,400,400,8,6,PJM_Dom,2028,0.877847527,0.001864909,0.021010779,3.83E-05,Gordonsville Energy LP,54844_G_GOR4,54844,G,GOR4,10120,Combined Cycle,,PJM_Dom,Virginia,51,Louisa,109,51109,40.6,8858,1994,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,DLNB + H2O,SCR,,,,,,,,,0.026778911,0.026778911,0.026778911,0.026778911,,,,,,,,,,,,Gordonsville Energy LP,100,Dominion Energy Inc,100,38.12583,-78.205,2.435266802,5.475829282,FALSE
770,Combustion Turbine,3,0,0,0,0,0,1,0,0.8,0,0,343.0438267,0,0,0,400,400,1,1,PJM_COMD,2025,0.877847527,0.001864909,0.021010779,3.83E-05,Presence Saint Mary of Nazareth Hospital,54886_G_GEN1,54886,G,GEN1,,Combustion Turbine,IC Engine,PJM_COMD,Illinois,17,Cook,31,17031,0.8,11686,1993,2045,,,N,Natural Gas,,,,,,,,,,,,,,1.06095,1.06095,1.06095,1.06095,,,,,,,,,,,,Resurrection Health Care Corp,100,Resurrection Health Care Corp,100,,,14.9835433,33.69340182,TRUE
771,Combustion Turbine,3,0,0,0,0,0,1,0,0.8,0,0,343.0438267,0,0,0,400,400,1,1,PJM_COMD,2035,0.877847527,0.001864909,0.021010779,3.83E-05,Presence Saint Mary of Nazareth Hospital,54886_G_GEN3,54886,G,GEN3,,Combustion Turbine,IC Engine,PJM_COMD,Illinois,17,Cook,31,17031,0.8,11686,1993,2045,,,N,Natural Gas,,,,,,,,,,,,,,1.06095,1.06095,1.06095,1.06095,,,,,,,,,,,,Resurrection Health Care Corp,100,Resurrection Health Care Corp,100,,,14.9835433,33.69340182,TRUE
772,Combustion Turbine,3,0,0,0,0,0,1,0,0.9,0,0,343.0438267,0,0,0,400,400,1,1,PJM_COMD,2035,0.877847527,0.001864909,0.021010779,3.83E-05,Presence Saint Mary of Nazareth Hospital,54886_G_GEN4,54886,G,GEN4,,Combustion Turbine,IC Engine,PJM_COMD,Illinois,17,Cook,31,17031,0.9,13469,1993,2030,,,N,Distillate Fuel Oil,,,,,,,,,,,,,,1.64976,1.64976,1.64976,1.64976,,,,,,,,,,,,Resurrection Health Care Corp,100,Resurrection Health Care Corp,100,,,440.5545755,990.6706297,TRUE
773,Combustion Turbine,3,0,0,0,0,0,1,0,0.9,0,0,343.0438267,0,0,0,400,400,1,1,PJM_COMD,2023,0.877847527,0.001864909,0.021010779,3.83E-05,Presence Saint Mary of Nazareth Hospital,54886_G_GEN5,54886,G,GEN5,,Combustion Turbine,IC Engine,PJM_COMD,Illinois,17,Cook,31,17031,0.9,13469,1993,2030,,,N,Distillate Fuel Oil,,,,,,,,,,,,,,1.64976,1.64976,1.64976,1.64976,,,,,,,,,,,,Resurrection Health Care Corp,100,Resurrection Health Care Corp,100,,,440.5545755,990.6706297,TRUE
774,Combustion Turbine,3,0,0,0,0,0,1,0,0.8,0,0,343.0438267,0,0,0,400,400,1,1,PJM_COMD,2036,0.877847527,0.001864909,0.021010779,3.83E-05,Presence Saint Mary of Nazareth Hospital,54886_G_GEN6,54886,G,GEN6,,Combustion Turbine,IC Engine,PJM_COMD,Illinois,17,Cook,31,17031,0.8,13469,2006,2030,,,N,Distillate Fuel Oil,,,,,,,,,,,,,,1.64976,1.64976,1.64976,1.64976,,,,,,,,,,,,Resurrection Health Care Corp,100,Resurrection Health Care Corp,100,,,440.5545755,990.6706297,TRUE
775,Combustion Turbine,3,0,0,0,0,0,1,0,2,0,0,343.0438267,0,0,0,400,400,1,1,PJM_COMD,2035,0.877847527,0.001864909,0.021010779,3.83E-05,MPEA Energy Center,55067_G_GEN4,55067,G,GEN4,,Combustion Turbine,IC Engine,PJM_COMD,Illinois,17,Cook,31,17031,2,12283,2010,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,,1.64976,1.64976,1.64976,1.64976,,,,,,,,,,,,MPEA Energy Center,100,ENGIE SA,100,,,440.5545755,990.6706297,TRUE
776,Combustion Turbine,3,0,0,0,0,0,1,0,2,0,0,343.0438267,0,0,0,400,400,1,1,PJM_COMD,2023,0.877847527,0.001864909,0.021010779,3.83E-05,MPEA Energy Center,55067_G_GEN5,55067,G,GEN5,,Combustion Turbine,IC Engine,PJM_COMD,Illinois,17,Cook,31,17031,2,12283,2010,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,,1.64976,1.64976,1.64976,1.64976,,,,,,,,,,,,MPEA Energy Center,100,ENGIE SA,100,,,440.5545755,990.6706297,TRUE
777,Combustion Turbine,3,0,0,0,0,0,1,0,2,0,0,343.0438267,0,0,0,400,400,1,1,PJM_COMD,2036,0.877847527,0.001864909,0.021010779,3.83E-05,MPEA Energy Center,55067_G_GEN6,55067,G,GEN6,,Combustion Turbine,IC Engine,PJM_COMD,Illinois,17,Cook,31,17031,2,12283,2010,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,,1.64976,1.64976,1.64976,1.64976,,,,,,,,,,,,MPEA Energy Center,100,ENGIE SA,100,,,440.5545755,990.6706297,TRUE
778,Combustion Turbine,3,0,0,0,0,0,1,0,102.2,0,0,343.0438267,0,0,0,400,400,1,1,PJM_COMD,2029,0.877847527,0.001864909,0.021010779,3.83E-05,Rocky Road Power LLC,55109_G_TG1,55109,G,TG1,3908,Combustion Turbine,,PJM_COMD,Illinois,17,Kane,89,17089,102.2,12087,1999,2045,,,N,Natural Gas,,,,DLNB,,,,,,,,,1,0.09782,0.09782,0.09782,0.09782,,,,,,,,,,,,Rocky Road Power LLC,100,Carlyle Group (The),100,42.09343,-88.23973,37.70831164,84.79554053,FALSE
779,Combustion Turbine,3,0,0,0,0,0,1,0,103.6,0,0,343.0438267,0,0,0,400,400,1,1,PJM_COMD,2029,0.877847527,0.001864909,0.021010779,3.83E-05,Rocky Road Power LLC,55109_G_TG2,55109,G,TG2,3909,Combustion Turbine,,PJM_COMD,Illinois,17,Kane,89,17089,103.6,12087,1999,2045,,,N,Natural Gas,,,,DLNB,,,,,,,,,1,0.08497,0.08497,0.08497,0.08497,,,,,,,,,,,,Rocky Road Power LLC,100,Carlyle Group (The),100,42.0938,-88.23974,38.7868557,87.22033106,FALSE
780,Combustion Turbine,3,0,0,0,0,0,1,0,28.2,0,0,343.0438267,0,0,0,400,400,1,1,PJM_COMD,2029,0.877847527,0.001864909,0.021010779,3.83E-05,Rocky Road Power LLC,55109_G_TG3,55109,G,TG3,3910,Combustion Turbine,,PJM_COMD,Illinois,17,Kane,89,17089,28.2,12084,1999,2045,,,N,Natural Gas,,,,H2O,,,,,,,,,1,0.14459,0.14459,0.14459,0.14459,,,,,,,,,,,,Rocky Road Power LLC,100,Carlyle Group (The),100,42.09291,-88.23873,104.3629257,234.6815277,FALSE
781,Combustion Turbine,3,0,0,0,0,0,1,0,104,0,0,343.0438267,0,0,0,400,400,1,1,PJM_COMD,2030,0.877847527,0.001864909,0.021010779,3.83E-05,Rocky Road Power LLC,55109_G_T4,55109,G,T4,3911,Combustion Turbine,,PJM_COMD,Illinois,17,Kane,89,17089,104,12090,2000,2045,,,N,Natural Gas,,,,DLNB,,,,,,,,,1,0.07227,0.07227,0.07227,0.07227,,,,,,,,,,,,Rocky Road Power LLC,100,Carlyle Group (The),100,42.09418,-88.23974,33.49119312,75.31170968,FALSE
782,Combustion Turbine,9,0,0,0,0,0,1,0,71,0,0,343.0438267,0,0,0,400,400,1,1,PJM_West,2030,0.877847527,0.001864909,0.021010779,3.83E-05,Madison,55110_G_CT1,55110,G,CT1,3912,Combustion Turbine,,PJM_West,Ohio,39,Butler,17,39017,71,13489,2000,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,0.5,0.03318,0.03318,0.03318,0.03318,,,,,,,,,,,,Duke Energy Indiana,100,Duke Energy Corp,100,39.4523,-84.4634,15.46036379,34.76604985,FALSE
783,Combustion Turbine,9,0,0,0,0,0,1,0,71,0,0,343.0438267,0,0,0,400,400,1,1,PJM_West,2030,0.877847527,0.001864909,0.021010779,3.83E-05,Madison,55110_G_CT2,55110,G,CT2,3913,Combustion Turbine,,PJM_West,Ohio,39,Butler,17,39017,71,13489,2000,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,0.5,0.04018,0.04018,0.04018,0.04018,,,,,,,,,,,,Duke Energy Indiana,100,Duke Energy Corp,100,39.4523,-84.4634,15.99728468,35.97297146,FALSE
784,Combustion Turbine,9,0,0,0,0,0,1,0,69,0,0,343.0438267,0,0,0,400,400,1,1,PJM_West,2030,0.877847527,0.001864909,0.021010779,3.83E-05,Madison,55110_G_CT3,55110,G,CT3,3914,Combustion Turbine,,PJM_West,Ohio,39,Butler,17,39017,69,13488,2000,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,0.5,0.03823,0.03823,0.03823,0.03823,,,,,,,,,,,,Duke Energy Indiana,100,Duke Energy Corp,100,39.4523,-84.4634,16.67326012,37.49352264,FALSE
785,Combustion Turbine,9,0,0,0,0,0,1,0,70,0,0,343.0438267,0,0,0,400,400,1,1,PJM_West,2030,0.877847527,0.001864909,0.021010779,3.83E-05,Madison,55110_G_CT4,55110,G,CT4,3915,Combustion Turbine,,PJM_West,Ohio,39,Butler,17,39017,70,13488,2000,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,0.5,0.04029,0.04029,0.04029,0.04029,,,,,,,,,,,,Duke Energy Indiana,100,Duke Energy Corp,100,39.4523,-84.4634,15.92294005,35.80630543,FALSE
786,Combustion Turbine,9,0,0,0,0,0,1,0,70,0,0,343.0438267,0,0,0,400,400,1,1,PJM_West,2030,0.877847527,0.001864909,0.021010779,3.83E-05,Madison,55110_G_CT5,55110,G,CT5,3916,Combustion Turbine,,PJM_West,Ohio,39,Butler,17,39017,70,13488,2000,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,0.5,0.03672,0.03672,0.03672,0.03672,,,,,,,,,,,,Duke Energy Indiana,100,Duke Energy Corp,100,39.4523,-84.4634,16.54470885,37.20464625,FALSE
787,Combustion Turbine,9,0,0,0,0,0,1,0,72,0,0,343.0438267,0,0,0,400,400,1,1,PJM_West,2030,0.877847527,0.001864909,0.021010779,3.83E-05,Madison,55110_G_CT6,55110,G,CT6,3917,Combustion Turbine,,PJM_West,Ohio,39,Butler,17,39017,72,13489,2000,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,0.5,0.0366,0.0366,0.0366,0.0366,,,,,,,,,,,,Duke Energy Indiana,100,Duke Energy Corp,100,39.4523,-84.4634,15.96948073,35.91010846,FALSE
788,Combustion Turbine,9,0,0,0,0,0,1,0,73,0,0,343.0438267,0,0,0,400,400,1,1,PJM_West,2030,0.877847527,0.001864909,0.021010779,3.83E-05,Madison,55110_G_CT7,55110,G,CT7,3918,Combustion Turbine,,PJM_West,Ohio,39,Butler,17,39017,73,13489,2000,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,0.5,0.03335,0.03335,0.03335,0.03335,,,,,,,,,,,,Duke Energy Indiana,100,Duke Energy Corp,100,39.4523,-84.4634,15.33572877,34.48586393,FALSE
789,Combustion Turbine,9,0,0,0,0,0,1,0,70,0,0,343.0438267,0,0,0,400,400,1,1,PJM_West,2030,0.877847527,0.001864909,0.021010779,3.83E-05,Madison,55110_G_CT8,55110,G,CT8,3919,Combustion Turbine,,PJM_West,Ohio,39,Butler,17,39017,70,13488,2000,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,0.5,0.03458,0.03458,0.03458,0.03458,,,,,,,,,,,,Duke Energy Indiana,100,Duke Energy Corp,100,39.4523,-84.4634,16.07897388,36.15647704,FALSE
790,Combined Cycle,3,0,0,0,0,0,1,0,160,0,0,56.392,0,0,0,400,400,8,6,PJM_COMD,2027,0.877847527,0.001864909,0.021010779,3.83E-05,Kendall County Generation Facility,55131_G_CTG1,55131,G,CTG1,3966,Combined Cycle,,PJM_COMD,Illinois,17,Kendall,93,17093,160,7532,2002,2045,,,N,Natural Gas,,,,DLNB + STM,SCR,,,,,,,,,0.011768257,0.011768257,0.011768257,0.011768257,,,,,,,,,,,,Kendall Power Co LLC,100,Vistra Energy,100,41.48058,-88.25838,6.117833566,13.75738347,FALSE
791,Combined Cycle,3,0,0,0,0,0,1,0,160,0,0,56.392,0,0,0,400,400,8,6,PJM_COMD,2027,0.877847527,0.001864909,0.021010779,3.83E-05,Kendall County Generation Facility,55131_G_CTG2,55131,G,CTG2,3967,Combined Cycle,,PJM_COMD,Illinois,17,Kendall,93,17093,160,7532,2002,2045,,,N,Natural Gas,,,,DLNB + STM,SCR,,,,,,,,,0.012702465,0.012702465,0.012702465,0.012702465,,,,,,,,,,,,Kendall Power Co LLC,100,Vistra Energy,100,41.4806,-88.25748,4.870729916,10.95323383,FALSE
792,Combined Cycle,3,0,0,0,0,0,1,0,160,0,0,56.392,0,0,0,400,400,8,6,PJM_COMD,2027,0.877847527,0.001864909,0.021010779,3.83E-05,Kendall County Generation Facility,55131_G_CTG3,55131,G,CTG3,3968,Combined Cycle,,PJM_COMD,Illinois,17,Kendall,93,17093,160,7532,2002,2045,,,N,Natural Gas,,,,DLNB + STM,SCR,,,,,,,,,0.013445705,0.013445705,0.013445705,0.013445705,,,,,,,,,,,,Kendall Power Co LLC,100,Vistra Energy,100,41.48061,-88.25705,6.09149779,13.69802891,FALSE
793,Combined Cycle,3,0,0,0,0,0,1,0,160,0,0,56.392,0,0,0,400,400,8,6,PJM_COMD,2027,0.877847527,0.001864909,0.021010779,3.83E-05,Kendall County Generation Facility,55131_G_CTG4,55131,G,CTG4,3969,Combined Cycle,,PJM_COMD,Illinois,17,Kendall,93,17093,160,7532,2002,2045,,,N,Natural Gas,,,,DLNB + STM,SCR,,,,,,,,,0.013047976,0.013047976,0.013047976,0.013047976,,,,,,,,,,,,Kendall Power Co LLC,100,Vistra Energy,100,41.48064,-88.25614,5.456829494,12.27134763,FALSE
794,Combined Cycle,3,0,0,0,0,0,1,0,125,0,0,56.392,0,0,0,400,400,8,6,PJM_COMD,2036,0.877847527,0.001864909,0.021010779,3.83E-05,Kendall County Generation Facility,55131_G_STG1,55131,G,STG1,3966,Combined Cycle,,PJM_COMD,Illinois,17,Kendall,93,17093,125,7532,2002,2045,,,N,Natural Gas,,,,DLNB + LNB + NH3 + STM,SCR,,,,,,,,,0.011768257,0.011768257,0.011768257,0.011768257,,,,,,,,,,,,Kendall Power Co LLC,100,Vistra Energy,100,41.48058,-88.25838,6.117833566,13.75738347,FALSE
795,Combined Cycle,3,0,0,0,0,0,1,0,125,0,0,56.392,0,0,0,400,400,8,6,PJM_COMD,2036,0.877847527,0.001864909,0.021010779,3.83E-05,Kendall County Generation Facility,55131_G_STG2,55131,G,STG2,3967,Combined Cycle,,PJM_COMD,Illinois,17,Kendall,93,17093,125,7532,2002,2045,,,N,Natural Gas,,,,DLNB + LNB + NH3 + STM,SCR,,,,,,,,,0.012702465,0.012702465,0.012702465,0.012702465,,,,,,,,,,,,Kendall Power Co LLC,100,Vistra Energy,100,41.4806,-88.25748,4.870729916,10.95323383,FALSE
796,Combined Cycle,3,0,0,0,0,0,1,0,125,0,0,56.392,0,0,0,400,400,8,6,PJM_COMD,2036,0.877847527,0.001864909,0.021010779,3.83E-05,Kendall County Generation Facility,55131_G_STG3,55131,G,STG3,3968,Combined Cycle,,PJM_COMD,Illinois,17,Kendall,93,17093,125,7532,2002,2045,,,N,Natural Gas,,,,DLNB + LNB + NH3 + STM,SCR,,,,,,,,,0.013445705,0.013445705,0.013445705,0.013445705,,,,,,,,,,,,Kendall Power Co LLC,100,Vistra Energy,100,41.48061,-88.25705,6.09149779,13.69802891,FALSE
797,Combined Cycle,3,0,0,0,0,0,1,0,125,0,0,56.392,0,0,0,400,400,8,6,PJM_COMD,2036,0.877847527,0.001864909,0.021010779,3.83E-05,Kendall County Generation Facility,55131_G_STG4,55131,G,STG4,3969,Combined Cycle,,PJM_COMD,Illinois,17,Kendall,93,17093,125,7532,2002,2045,,,N,Natural Gas,,,,DLNB + LNB + NH3 + STM,SCR,,,,,,,,,0.013047976,0.013047976,0.013047976,0.013047976,,,,,,,,,,,,Kendall Power Co LLC,100,Vistra Energy,100,41.48064,-88.25614,5.456829494,12.27134763,FALSE
798,Combustion Turbine,9,0,0,0,0,0,1,0,167,0,0,343.0438267,0,0,0,400,400,1,1,PJM_West,2032,0.877847527,0.001864909,0.021010779,3.83E-05,Bluegrass Generating Station,55164_G_CT1,55164,G,CT1,4034,Combustion Turbine,,PJM_West,Kentucky,21,Oldham,185,21185,167,11093,2002,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.064016371,0.064016371,0.064016371,0.064016371,,,,,,,,,,,,Bluegrass Generation Co LLC,100,East Kentucky Power Coop,100,38.3902,-85.4133,0,0,FALSE
799,Combustion Turbine,9,0,0,0,0,0,1,0,167,0,0,343.0438267,0,0,0,400,400,1,1,PJM_West,2032,0.877847527,0.001864909,0.021010779,3.83E-05,Bluegrass Generating Station,55164_G_CT2,55164,G,CT2,4035,Combustion Turbine,,PJM_West,Kentucky,21,Oldham,185,21185,167,11093,2002,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.063930358,0.063930358,0.063930358,0.063930358,,,,,,,,,,,,Bluegrass Generation Co LLC,100,East Kentucky Power Coop,100,38.3902,-85.4133,0,0,FALSE
800,Combustion Turbine,9,0,0,0,0,0,1,0,167,0,0,343.0438267,0,0,0,400,400,1,1,PJM_West,2032,0.877847527,0.001864909,0.021010779,3.83E-05,Bluegrass Generating Station,55164_G_CT3,55164,G,CT3,8446,Combustion Turbine,,PJM_West,Kentucky,21,Oldham,185,21185,167,11093,2002,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.07267,0.07267,0.07267,0.07267,,,,,,,,,,,,Bluegrass Generation Co LLC,100,East Kentucky Power Coop,100,38.3902,-85.4133,0,0,FALSE
801,Combined Cycle,3,0,0,0,0,0,1,0,168,0,0,56.392,0,0,0,400,400,8,6,PJM_COMD,2040,0.877847527,0.001864909,0.021010779,3.83E-05,Nelson Energy Center,55183_G_CT1,55183,G,CT1,4073,Combined Cycle,,PJM_COMD,Illinois,17,Lee,103,17103,168,7332,2015,2045,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.016793716,0.016793716,0.016793716,0.016793716,,,,,,,,,,,,Invenergy Nelson LLC,100,Invenergy LLC,100,41.774885,-89.6075,3.60114378,8.098491983,FALSE
802,Combined Cycle,3,0,0,0,0,0,1,0,168,0,0,56.392,0,0,0,400,400,8,6,PJM_COMD,2040,0.877847527,0.001864909,0.021010779,3.83E-05,Nelson Energy Center,55183_G_CT2,55183,G,CT2,4074,Combined Cycle,,PJM_COMD,Illinois,17,Lee,103,17103,168,7332,2015,2045,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.016793716,0.016793716,0.016793716,0.016793716,,,,,,,,,,,,Invenergy Nelson LLC,100,Invenergy LLC,100,41.774895,-89.606175,3.659768347,8.229878788,FALSE
803,Combined Cycle,3,0,0,0,0,0,1,0,125,0,0,56.392,0,0,0,400,400,8,6,PJM_COMD,2049,0.877847527,0.001864909,0.021010779,3.83E-05,Nelson Energy Center,55183_G_ST1,55183,G,ST1,4073,Combined Cycle,,PJM_COMD,Illinois,17,Lee,103,17103,125,7332,2015,2045,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.016793716,0.016793716,0.016793716,0.016793716,,,,,,,,,,,,Invenergy Nelson LLC,100,Invenergy LLC,100,41.774885,-89.6075,3.60114378,8.098491983,FALSE
804,Combined Cycle,3,0,0,0,0,0,1,0,125,0,0,56.392,0,0,0,400,400,8,6,PJM_COMD,2049,0.877847527,0.001864909,0.021010779,3.83E-05,Nelson Energy Center,55183_G_ST2,55183,G,ST2,4074,Combined Cycle,,PJM_COMD,Illinois,17,Lee,103,17103,125,7332,2015,2045,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.016793716,0.016793716,0.016793716,0.016793716,,,,,,,,,,,,Invenergy Nelson LLC,100,Invenergy LLC,100,41.774895,-89.606175,3.659768347,8.229878788,FALSE
805,Combined Cycle,3,0,0,0,0,0,1,0,165,0,0,56.392,0,0,0,400,400,8,6,PJM_COMD,2026,0.877847527,0.001864909,0.021010779,3.83E-05,Cordova Energy,55188_G_PT11,55188,G,PT11,4081,Combined Cycle,,PJM_COMD,Illinois,17,Rock Island,161,17161,165,7335,2001,2045,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.009711748,0.009711748,0.009711748,0.009711748,,,,,,,,,,,,Cordova Energy Co LLC,100,Berkshire Hathaway Inc,100,41.71217,-90.27933,3.437019734,7.729298667,FALSE
806,Combined Cycle,3,0,0,0,0,0,1,0,165,0,0,56.392,0,0,0,400,400,8,6,PJM_COMD,2026,0.877847527,0.001864909,0.021010779,3.83E-05,Cordova Energy,55188_G_PT21,55188,G,PT21,4082,Combined Cycle,,PJM_COMD,Illinois,17,Rock Island,161,17161,165,7335,2001,2045,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.009711748,0.009711748,0.009711748,0.009711748,,,,,,,,,,,,Cordova Energy Co LLC,100,Berkshire Hathaway Inc,100,,,5.021093764,11.29118255,TRUE
807,Combined Cycle,3,0,0,0,0,0,1,0,191.2,0,0,56.392,0,0,0,400,400,8,6,PJM_COMD,2035,0.877847527,0.001864909,0.021010779,3.83E-05,Cordova Energy,55188_G_PT31,55188,G,PT31,4081,Combined Cycle,,PJM_COMD,Illinois,17,Rock Island,161,17161,191.2,7335,2001,2045,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.009711748,0.009711748,0.009711748,0.009711748,,,,,,,,,,,,Cordova Energy Co LLC,100,Berkshire Hathaway Inc,100,41.71217,-90.27933,3.437019734,7.729298667,FALSE
808,Combined Cycle,8,0,0,0,0,0,1,0,184,0,0,56.392,0,0,0,400,400,8,6,PJM_WMAC,2027,0.877847527,0.001864909,0.021010779,3.83E-05,Ontelaunee Energy Center,55193_G_CTG1,55193,G,CTG1,4089,Combined Cycle,,PJM_WMAC,Pennsylvania,42,Berks,11,42011,184,7333,2002,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.006497395,0.006497395,0.006497395,0.006497395,,,,,,,,,,,,Ontelaunee Power Operating Co LLC,100,Vistra Energy,100,40.42083,-75.9375,5.228156416,11.75631665,FALSE
