datetime_beginning_utc,datetime_beginning_ept,area,wind_generation_mw
12/25/2022 8:00:00 PM,12/25/2022 3:00:00 PM,MIDATL,411.577
12/25/2022 8:00:00 PM,12/25/2022 3:00:00 PM,OTHER,6.704
12/25/2022 8:00:00 PM,12/25/2022 3:00:00 PM,SOUTH,99.822
12/25/2022 8:00:00 PM,12/25/2022 3:00:00 PM,WEST,4822.580
12/25/2022 8:00:00 PM,12/25/2022 3:00:00 PM,RTO,5333.979
12/25/2022 8:00:00 PM,12/25/2022 3:00:00 PM,RFC,5234.157
12/25/2022 9:00:00 PM,12/25/2022 4:00:00 PM,MIDATL,427.132
12/25/2022 9:00:00 PM,12/25/2022 4:00:00 PM,OTHER,6.947
12/25/2022 9:00:00 PM,12/25/2022 4:00:00 PM,SOUTH,95.495
12/25/2022 9:00:00 PM,12/25/2022 4:00:00 PM,WEST,4426.939
12/25/2022 9:00:00 PM,12/25/2022 4:00:00 PM,RTO,4949.566
12/25/2022 9:00:00 PM,12/25/2022 4:00:00 PM,RFC,4854.071
12/25/2022 10:00:00 PM,12/25/2022 5:00:00 PM,MIDATL,444.736
12/25/2022 10:00:00 PM,12/25/2022 5:00:00 PM,OTHER,7.728
12/25/2022 10:00:00 PM,12/25/2022 5:00:00 PM,SOUTH,83.672
12/25/2022 10:00:00 PM,12/25/2022 5:00:00 PM,WEST,4150.840
12/25/2022 10:00:00 PM,12/25/2022 5:00:00 PM,RTO,4679.248
12/25/2022 10:00:00 PM,12/25/2022 5:00:00 PM,RFC,4595.576
12/25/2022 11:00:00 PM,12/25/2022 6:00:00 PM,MIDATL,541.374
12/25/2022 11:00:00 PM,12/25/2022 6:00:00 PM,OTHER,7.999
12/25/2022 11:00:00 PM,12/25/2022 6:00:00 PM,SOUTH,91.014
12/25/2022 11:00:00 PM,12/25/2022 6:00:00 PM,WEST,4031.490
12/25/2022 11:00:00 PM,12/25/2022 6:00:00 PM,RTO,4663.878
12/25/2022 11:00:00 PM,12/25/2022 6:00:00 PM,RFC,4572.864
12/26/2022 12:00:00 AM,12/25/2022 7:00:00 PM,MIDATL,575.627
12/26/2022 12:00:00 AM,12/25/2022 7:00:00 PM,OTHER,8.393
12/26/2022 12:00:00 AM,12/25/2022 7:00:00 PM,SOUTH,88.332
12/26/2022 12:00:00 AM,12/25/2022 7:00:00 PM,WEST,3581.149
12/26/2022 12:00:00 AM,12/25/2022 7:00:00 PM,RTO,4245.108
12/26/2022 12:00:00 AM,12/25/2022 7:00:00 PM,RFC,4156.776
12/26/2022 1:00:00 AM,12/25/2022 8:00:00 PM,MIDATL,601.661
12/26/2022 1:00:00 AM,12/25/2022 8:00:00 PM,OTHER,8.786
12/26/2022 1:00:00 AM,12/25/2022 8:00:00 PM,SOUTH,128.791
12/26/2022 1:00:00 AM,12/25/2022 8:00:00 PM,WEST,3214.233
12/26/2022 1:00:00 AM,12/25/2022 8:00:00 PM,RTO,3944.685
12/26/2022 1:00:00 AM,12/25/2022 8:00:00 PM,RFC,3815.894
12/26/2022 2:00:00 AM,12/25/2022 9:00:00 PM,MIDATL,600.855
12/26/2022 2:00:00 AM,12/25/2022 9:00:00 PM,OTHER,8.864
12/26/2022 2:00:00 AM,12/25/2022 9:00:00 PM,SOUTH,167.702
12/26/2022 2:00:00 AM,12/25/2022 9:00:00 PM,WEST,3218.381
12/26/2022 2:00:00 AM,12/25/2022 9:00:00 PM,RTO,3986.938
12/26/2022 2:00:00 AM,12/25/2022 9:00:00 PM,RFC,3819.236
12/26/2022 3:00:00 AM,12/25/2022 10:00:00 PM,MIDATL,600.563
12/26/2022 3:00:00 AM,12/25/2022 10:00:00 PM,OTHER,8.854
12/26/2022 3:00:00 AM,12/25/2022 10:00:00 PM,SOUTH,174.910
12/26/2022 3:00:00 AM,12/25/2022 10:00:00 PM,WEST,3090.970
12/26/2022 3:00:00 AM,12/25/2022 10:00:00 PM,RTO,3866.443
12/26/2022 3:00:00 AM,12/25/2022 10:00:00 PM,RFC,3691.533
12/26/2022 4:00:00 AM,12/25/2022 11:00:00 PM,MIDATL,584.798
12/26/2022 4:00:00 AM,12/25/2022 11:00:00 PM,OTHER,8.848
12/26/2022 4:00:00 AM,12/25/2022 11:00:00 PM,SOUTH,138.981
12/26/2022 4:00:00 AM,12/25/2022 11:00:00 PM,WEST,2784.985
12/26/2022 4:00:00 AM,12/25/2022 11:00:00 PM,RTO,3508.764
12/26/2022 4:00:00 AM,12/25/2022 11:00:00 PM,RFC,3369.783
12/26/2022 5:00:00 AM,12/26/2022 12:00:00 AM,MIDATL,593.470
12/26/2022 5:00:00 AM,12/26/2022 12:00:00 AM,OTHER,8.738
12/26/2022 5:00:00 AM,12/26/2022 12:00:00 AM,SOUTH,139.238
12/26/2022 5:00:00 AM,12/26/2022 12:00:00 AM,WEST,2448.704
12/26/2022 5:00:00 AM,12/26/2022 12:00:00 AM,RTO,3181.412
12/26/2022 5:00:00 AM,12/26/2022 12:00:00 AM,RFC,3042.174
12/26/2022 6:00:00 AM,12/26/2022 1:00:00 AM,MIDATL,561.281
12/26/2022 6:00:00 AM,12/26/2022 1:00:00 AM,OTHER,8.762
12/26/2022 6:00:00 AM,12/26/2022 1:00:00 AM,SOUTH,123.361
12/26/2022 6:00:00 AM,12/26/2022 1:00:00 AM,WEST,1719.675
12/26/2022 6:00:00 AM,12/26/2022 1:00:00 AM,RTO,2404.317
12/26/2022 6:00:00 AM,12/26/2022 1:00:00 AM,RFC,2280.956
12/26/2022 7:00:00 AM,12/26/2022 2:00:00 AM,MIDATL,544.400
12/26/2022 7:00:00 AM,12/26/2022 2:00:00 AM,OTHER,8.888
12/26/2022 7:00:00 AM,12/26/2022 2:00:00 AM,SOUTH,128.132
12/26/2022 7:00:00 AM,12/26/2022 2:00:00 AM,WEST,1198.689
12/26/2022 7:00:00 AM,12/26/2022 2:00:00 AM,RTO,1871.221
12/26/2022 7:00:00 AM,12/26/2022 2:00:00 AM,RFC,1743.089
12/26/2022 8:00:00 AM,12/26/2022 3:00:00 AM,MIDATL,556.084
12/26/2022 8:00:00 AM,12/26/2022 3:00:00 AM,OTHER,8.978
12/26/2022 8:00:00 AM,12/26/2022 3:00:00 AM,SOUTH,135.744
12/26/2022 8:00:00 AM,12/26/2022 3:00:00 AM,WEST,850.010
12/26/2022 8:00:00 AM,12/26/2022 3:00:00 AM,RTO,1541.838
12/26/2022 8:00:00 AM,12/26/2022 3:00:00 AM,RFC,1406.094
12/26/2022 9:00:00 AM,12/26/2022 4:00:00 AM,MIDATL,549.233
12/26/2022 9:00:00 AM,12/26/2022 4:00:00 AM,OTHER,9.296
12/26/2022 9:00:00 AM,12/26/2022 4:00:00 AM,SOUTH,133.547
12/26/2022 9:00:00 AM,12/26/2022 4:00:00 AM,WEST,775.285
12/26/2022 9:00:00 AM,12/26/2022 4:00:00 AM,RTO,1458.065
12/26/2022 9:00:00 AM,12/26/2022 4:00:00 AM,RFC,1324.518
12/26/2022 10:00:00 AM,12/26/2022 5:00:00 AM,MIDATL,508.926
12/26/2022 10:00:00 AM,12/26/2022 5:00:00 AM,OTHER,9.600
12/26/2022 10:00:00 AM,12/26/2022 5:00:00 AM,SOUTH,109.461
12/26/2022 10:00:00 AM,12/26/2022 5:00:00 AM,WEST,814.129
12/26/2022 10:00:00 AM,12/26/2022 5:00:00 AM,RTO,1432.516
12/26/2022 10:00:00 AM,12/26/2022 5:00:00 AM,RFC,1323.055
12/26/2022 11:00:00 AM,12/26/2022 6:00:00 AM,MIDATL,459.905
12/26/2022 11:00:00 AM,12/26/2022 6:00:00 AM,OTHER,9.898
12/26/2022 11:00:00 AM,12/26/2022 6:00:00 AM,SOUTH,96.425
12/26/2022 11:00:00 AM,12/26/2022 6:00:00 AM,WEST,819.499
12/26/2022 11:00:00 AM,12/26/2022 6:00:00 AM,RTO,1375.829
12/26/2022 11:00:00 AM,12/26/2022 6:00:00 AM,RFC,1279.404
12/26/2022 12:00:00 PM,12/26/2022 7:00:00 AM,MIDATL,414.385
12/26/2022 12:00:00 PM,12/26/2022 7:00:00 AM,OTHER,9.986
12/26/2022 12:00:00 PM,12/26/2022 7:00:00 AM,SOUTH,50.103
12/26/2022 12:00:00 PM,12/26/2022 7:00:00 AM,WEST,794.766
12/26/2022 12:00:00 PM,12/26/2022 7:00:00 AM,RTO,1259.254
12/26/2022 12:00:00 PM,12/26/2022 7:00:00 AM,RFC,1209.151
12/26/2022 1:00:00 PM,12/26/2022 8:00:00 AM,MIDATL,320.715
12/26/2022 1:00:00 PM,12/26/2022 8:00:00 AM,OTHER,9.779
12/26/2022 1:00:00 PM,12/26/2022 8:00:00 AM,SOUTH,29.913
12/26/2022 1:00:00 PM,12/26/2022 8:00:00 AM,WEST,891.819
12/26/2022 1:00:00 PM,12/26/2022 8:00:00 AM,RTO,1242.447
12/26/2022 1:00:00 PM,12/26/2022 8:00:00 AM,RFC,1212.534
12/26/2022 2:00:00 PM,12/26/2022 9:00:00 AM,MIDATL,229.008
12/26/2022 2:00:00 PM,12/26/2022 9:00:00 AM,OTHER,9.076
12/26/2022 2:00:00 PM,12/26/2022 9:00:00 AM,SOUTH,10.892
12/26/2022 2:00:00 PM,12/26/2022 9:00:00 AM,WEST,733.363
12/26/2022 2:00:00 PM,12/26/2022 9:00:00 AM,RTO,973.263
12/26/2022 2:00:00 PM,12/26/2022 9:00:00 AM,RFC,962.371
12/26/2022 3:00:00 PM,12/26/2022 10:00:00 AM,MIDATL,168.519
12/26/2022 3:00:00 PM,12/26/2022 10:00:00 AM,OTHER,8.112
12/26/2022 3:00:00 PM,12/26/2022 10:00:00 AM,SOUTH,3.964
12/26/2022 3:00:00 PM,12/26/2022 10:00:00 AM,WEST,469.175
12/26/2022 3:00:00 PM,12/26/2022 10:00:00 AM,RTO,641.658
12/26/2022 3:00:00 PM,12/26/2022 10:00:00 AM,RFC,637.694
12/26/2022 4:00:00 PM,12/26/2022 11:00:00 AM,MIDATL,134.681
12/26/2022 4:00:00 PM,12/26/2022 11:00:00 AM,OTHER,7.558
12/26/2022 4:00:00 PM,12/26/2022 11:00:00 AM,SOUTH,2.174
12/26/2022 4:00:00 PM,12/26/2022 11:00:00 AM,WEST,325.446
12/26/2022 4:00:00 PM,12/26/2022 11:00:00 AM,RTO,462.301
12/26/2022 4:00:00 PM,12/26/2022 11:00:00 AM,RFC,460.127
12/26/2022 5:00:00 PM,12/26/2022 12:00:00 PM,MIDATL,93.619
12/26/2022 5:00:00 PM,12/26/2022 12:00:00 PM,OTHER,6.878
12/26/2022 5:00:00 PM,12/26/2022 12:00:00 PM,SOUTH,3.409
12/26/2022 5:00:00 PM,12/26/2022 12:00:00 PM,WEST,474.006
12/26/2022 5:00:00 PM,12/26/2022 12:00:00 PM,RTO,571.034
12/26/2022 5:00:00 PM,12/26/2022 12:00:00 PM,RFC,567.625
12/26/2022 6:00:00 PM,12/26/2022 1:00:00 PM,MIDATL,73.326
12/26/2022 6:00:00 PM,12/26/2022 1:00:00 PM,OTHER,6.292
12/26/2022 6:00:00 PM,12/26/2022 1:00:00 PM,SOUTH,1.060
12/26/2022 6:00:00 PM,12/26/2022 1:00:00 PM,WEST,544.082
12/26/2022 6:00:00 PM,12/26/2022 1:00:00 PM,RTO,618.468
12/26/2022 6:00:00 PM,12/26/2022 1:00:00 PM,RFC,617.408
12/26/2022 7:00:00 PM,12/26/2022 2:00:00 PM,MIDATL,76.025
12/26/2022 7:00:00 PM,12/26/2022 2:00:00 PM,OTHER,5.800
12/26/2022 7:00:00 PM,12/26/2022 2:00:00 PM,SOUTH,2.530
12/26/2022 7:00:00 PM,12/26/2022 2:00:00 PM,WEST,710.119
12/26/2022 7:00:00 PM,12/26/2022 2:00:00 PM,RTO,788.674
12/26/2022 7:00:00 PM,12/26/2022 2:00:00 PM,RFC,786.144
12/26/2022 8:00:00 PM,12/26/2022 3:00:00 PM,MIDATL,103.873
12/26/2022 8:00:00 PM,12/26/2022 3:00:00 PM,OTHER,6.124
12/26/2022 8:00:00 PM,12/26/2022 3:00:00 PM,SOUTH,-0.791
12/26/2022 8:00:00 PM,12/26/2022 3:00:00 PM,WEST,550.436
12/26/2022 8:00:00 PM,12/26/2022 3:00:00 PM,RTO,653.518
12/26/2022 8:00:00 PM,12/26/2022 3:00:00 PM,RFC,654.309
12/26/2022 9:00:00 PM,12/26/2022 4:00:00 PM,MIDATL,101.442
12/26/2022 9:00:00 PM,12/26/2022 4:00:00 PM,OTHER,6.833
12/26/2022 9:00:00 PM,12/26/2022 4:00:00 PM,SOUTH,1.223
12/26/2022 9:00:00 PM,12/26/2022 4:00:00 PM,WEST,457.876
12/26/2022 9:00:00 PM,12/26/2022 4:00:00 PM,RTO,560.541
12/26/2022 9:00:00 PM,12/26/2022 4:00:00 PM,RFC,559.318
12/26/2022 10:00:00 PM,12/26/2022 5:00:00 PM,MIDATL,114.732
12/26/2022 10:00:00 PM,12/26/2022 5:00:00 PM,OTHER,7.524
12/26/2022 10:00:00 PM,12/26/2022 5:00:00 PM,SOUTH,1.939
12/26/2022 10:00:00 PM,12/26/2022 5:00:00 PM,WEST,267.160
12/26/2022 10:00:00 PM,12/26/2022 5:00:00 PM,RTO,383.831
12/26/2022 10:00:00 PM,12/26/2022 5:00:00 PM,RFC,381.892
12/26/2022 11:00:00 PM,12/26/2022 6:00:00 PM,MIDATL,143.158
12/26/2022 11:00:00 PM,12/26/2022 6:00:00 PM,OTHER,8.182
12/26/2022 11:00:00 PM,12/26/2022 6:00:00 PM,SOUTH,0.243
12/26/2022 11:00:00 PM,12/26/2022 6:00:00 PM,WEST,263.694
12/26/2022 11:00:00 PM,12/26/2022 6:00:00 PM,RTO,407.095
12/26/2022 11:00:00 PM,12/26/2022 6:00:00 PM,RFC,406.852
12/27/2022 12:00:00 AM,12/26/2022 7:00:00 PM,MIDATL,187.704
12/27/2022 12:00:00 AM,12/26/2022 7:00:00 PM,OTHER,8.772
12/27/2022 12:00:00 AM,12/26/2022 7:00:00 PM,SOUTH,6.702
12/27/2022 12:00:00 AM,12/26/2022 7:00:00 PM,WEST,453.248
12/27/2022 12:00:00 AM,12/26/2022 7:00:00 PM,RTO,647.654
12/27/2022 12:00:00 AM,12/26/2022 7:00:00 PM,RFC,640.952
12/27/2022 1:00:00 AM,12/26/2022 8:00:00 PM,MIDATL,190.125
12/27/2022 1:00:00 AM,12/26/2022 8:00:00 PM,OTHER,8.749
12/27/2022 1:00:00 AM,12/26/2022 8:00:00 PM,SOUTH,19.630
12/27/2022 1:00:00 AM,12/26/2022 8:00:00 PM,WEST,800.998
12/27/2022 1:00:00 AM,12/26/2022 8:00:00 PM,RTO,1010.753
12/27/2022 1:00:00 AM,12/26/2022 8:00:00 PM,RFC,991.123
12/27/2022 2:00:00 AM,12/26/2022 9:00:00 PM,MIDATL,173.482
12/27/2022 2:00:00 AM,12/26/2022 9:00:00 PM,OTHER,8.843
12/27/2022 2:00:00 AM,12/26/2022 9:00:00 PM,SOUTH,23.101
12/27/2022 2:00:00 AM,12/26/2022 9:00:00 PM,WEST,683.242
12/27/2022 2:00:00 AM,12/26/2022 9:00:00 PM,RTO,879.825
12/27/2022 2:00:00 AM,12/26/2022 9:00:00 PM,RFC,856.724
12/27/2022 3:00:00 AM,12/26/2022 10:00:00 PM,MIDATL,184.563
12/27/2022 3:00:00 AM,12/26/2022 10:00:00 PM,OTHER,8.822
12/27/2022 3:00:00 AM,12/26/2022 10:00:00 PM,SOUTH,28.933
12/27/2022 3:00:00 AM,12/26/2022 10:00:00 PM,WEST,507.559
12/27/2022 3:00:00 AM,12/26/2022 10:00:00 PM,RTO,721.055
12/27/2022 3:00:00 AM,12/26/2022 10:00:00 PM,RFC,692.122
12/27/2022 4:00:00 AM,12/26/2022 11:00:00 PM,MIDATL,185.161
12/27/2022 4:00:00 AM,12/26/2022 11:00:00 PM,OTHER,8.732
12/27/2022 4:00:00 AM,12/26/2022 11:00:00 PM,SOUTH,29.558
12/27/2022 4:00:00 AM,12/26/2022 11:00:00 PM,WEST,478.163
12/27/2022 4:00:00 AM,12/26/2022 11:00:00 PM,RTO,692.882
12/27/2022 4:00:00 AM,12/26/2022 11:00:00 PM,RFC,663.324
12/27/2022 5:00:00 AM,12/27/2022 12:00:00 AM,MIDATL,196.247
12/27/2022 5:00:00 AM,12/27/2022 12:00:00 AM,OTHER,8.742
12/27/2022 5:00:00 AM,12/27/2022 12:00:00 AM,SOUTH,30.433
12/27/2022 5:00:00 AM,12/27/2022 12:00:00 AM,WEST,599.371
12/27/2022 5:00:00 AM,12/27/2022 12:00:00 AM,RTO,826.051
12/27/2022 5:00:00 AM,12/27/2022 12:00:00 AM,RFC,795.618
12/27/2022 6:00:00 AM,12/27/2022 1:00:00 AM,MIDATL,184.272
12/27/2022 6:00:00 AM,12/27/2022 1:00:00 AM,OTHER,8.753
12/27/2022 6:00:00 AM,12/27/2022 1:00:00 AM,SOUTH,36.109
12/27/2022 6:00:00 AM,12/27/2022 1:00:00 AM,WEST,581.735
12/27/2022 6:00:00 AM,12/27/2022 1:00:00 AM,RTO,802.116
12/27/2022 6:00:00 AM,12/27/2022 1:00:00 AM,RFC,766.007
12/27/2022 7:00:00 AM,12/27/2022 2:00:00 AM,MIDATL,190.148
12/27/2022 7:00:00 AM,12/27/2022 2:00:00 AM,OTHER,8.766
12/27/2022 7:00:00 AM,12/27/2022 2:00:00 AM,SOUTH,29.163
12/27/2022 7:00:00 AM,12/27/2022 2:00:00 AM,WEST,457.799
12/27/2022 7:00:00 AM,12/27/2022 2:00:00 AM,RTO,677.110
12/27/2022 7:00:00 AM,12/27/2022 2:00:00 AM,RFC,647.947
12/27/2022 8:00:00 AM,12/27/2022 3:00:00 AM,MIDATL,137.673
12/27/2022 8:00:00 AM,12/27/2022 3:00:00 AM,OTHER,8.870
12/27/2022 8:00:00 AM,12/27/2022 3:00:00 AM,SOUTH,17.924
12/27/2022 8:00:00 AM,12/27/2022 3:00:00 AM,WEST,337.676
12/27/2022 8:00:00 AM,12/27/2022 3:00:00 AM,RTO,493.273
12/27/2022 8:00:00 AM,12/27/2022 3:00:00 AM,RFC,475.349
12/27/2022 9:00:00 AM,12/27/2022 4:00:00 AM,MIDATL,146.768
12/27/2022 9:00:00 AM,12/27/2022 4:00:00 AM,OTHER,8.986
12/27/2022 9:00:00 AM,12/27/2022 4:00:00 AM,SOUTH,37.564
12/27/2022 9:00:00 AM,12/27/2022 4:00:00 AM,WEST,428.124
12/27/2022 9:00:00 AM,12/27/2022 4:00:00 AM,RTO,612.456
12/27/2022 9:00:00 AM,12/27/2022 4:00:00 AM,RFC,574.892
12/27/2022 10:00:00 AM,12/27/2022 5:00:00 AM,MIDATL,153.672
12/27/2022 10:00:00 AM,12/27/2022 5:00:00 AM,OTHER,9.307
12/27/2022 10:00:00 AM,12/27/2022 5:00:00 AM,SOUTH,45.502
12/27/2022 10:00:00 AM,12/27/2022 5:00:00 AM,WEST,646.472
12/27/2022 10:00:00 AM,12/27/2022 5:00:00 AM,RTO,845.646
12/27/2022 10:00:00 AM,12/27/2022 5:00:00 AM,RFC,800.144
12/27/2022 11:00:00 AM,12/27/2022 6:00:00 AM,MIDATL,127.214
12/27/2022 11:00:00 AM,12/27/2022 6:00:00 AM,OTHER,9.817
12/27/2022 11:00:00 AM,12/27/2022 6:00:00 AM,SOUTH,41.178
12/27/2022 11:00:00 AM,12/27/2022 6:00:00 AM,WEST,948.610
12/27/2022 11:00:00 AM,12/27/2022 6:00:00 AM,RTO,1117.002
12/27/2022 11:00:00 AM,12/27/2022 6:00:00 AM,RFC,1075.824
12/27/2022 12:00:00 PM,12/27/2022 7:00:00 AM,MIDATL,142.980
12/27/2022 12:00:00 PM,12/27/2022 7:00:00 AM,OTHER,9.901
12/27/2022 12:00:00 PM,12/27/2022 7:00:00 AM,SOUTH,24.889
12/27/2022 12:00:00 PM,12/27/2022 7:00:00 AM,WEST,1302.428
12/27/2022 12:00:00 PM,12/27/2022 7:00:00 AM,RTO,1470.297
12/27/2022 12:00:00 PM,12/27/2022 7:00:00 AM,RFC,1445.408
12/27/2022 1:00:00 PM,12/27/2022 8:00:00 AM,MIDATL,143.827
12/27/2022 1:00:00 PM,12/27/2022 8:00:00 AM,OTHER,9.314
12/27/2022 1:00:00 PM,12/27/2022 8:00:00 AM,SOUTH,24.884
12/27/2022 1:00:00 PM,12/27/2022 8:00:00 AM,WEST,1476.030
12/27/2022 1:00:00 PM,12/27/2022 8:00:00 AM,RTO,1644.741
12/27/2022 1:00:00 PM,12/27/2022 8:00:00 AM,RFC,1619.857
12/27/2022 2:00:00 PM,12/27/2022 9:00:00 AM,MIDATL,109.937
12/27/2022 2:00:00 PM,12/27/2022 9:00:00 AM,OTHER,8.414
12/27/2022 2:00:00 PM,12/27/2022 9:00:00 AM,SOUTH,29.259
12/27/2022 2:00:00 PM,12/27/2022 9:00:00 AM,WEST,1863.202
12/27/2022 2:00:00 PM,12/27/2022 9:00:00 AM,RTO,2002.398
12/27/2022 2:00:00 PM,12/27/2022 9:00:00 AM,RFC,1973.139
12/27/2022 3:00:00 PM,12/27/2022 10:00:00 AM,MIDATL,97.025
12/27/2022 3:00:00 PM,12/27/2022 10:00:00 AM,OTHER,7.335
12/27/2022 3:00:00 PM,12/27/2022 10:00:00 AM,SOUTH,29.427
12/27/2022 3:00:00 PM,12/27/2022 10:00:00 AM,WEST,2205.178
12/27/2022 3:00:00 PM,12/27/2022 10:00:00 AM,RTO,2331.630
12/27/2022 3:00:00 PM,12/27/2022 10:00:00 AM,RFC,2302.203
12/27/2022 4:00:00 PM,12/27/2022 11:00:00 AM,MIDATL,89.060
12/27/2022 4:00:00 PM,12/27/2022 11:00:00 AM,OTHER,6.770
12/27/2022 4:00:00 PM,12/27/2022 11:00:00 AM,SOUTH,35.011
12/27/2022 4:00:00 PM,12/27/2022 11:00:00 AM,WEST,2209.536
12/27/2022 4:00:00 PM,12/27/2022 11:00:00 AM,RTO,2333.607
12/27/2022 4:00:00 PM,12/27/2022 11:00:00 AM,RFC,2298.596
12/27/2022 5:00:00 PM,12/27/2022 12:00:00 PM,MIDATL,72.044
12/27/2022 5:00:00 PM,12/27/2022 12:00:00 PM,OTHER,6.467
12/27/2022 5:00:00 PM,12/27/2022 12:00:00 PM,SOUTH,21.665
12/27/2022 5:00:00 PM,12/27/2022 12:00:00 PM,WEST,2199.367
12/27/2022 5:00:00 PM,12/27/2022 12:00:00 PM,RTO,2293.076
12/27/2022 5:00:00 PM,12/27/2022 12:00:00 PM,RFC,2271.411
12/27/2022 6:00:00 PM,12/27/2022 1:00:00 PM,MIDATL,53.857
12/27/2022 6:00:00 PM,12/27/2022 1:00:00 PM,OTHER,5.905
12/27/2022 6:00:00 PM,12/27/2022 1:00:00 PM,SOUTH,7.939
12/27/2022 6:00:00 PM,12/27/2022 1:00:00 PM,WEST,2534.103
12/27/2022 6:00:00 PM,12/27/2022 1:00:00 PM,RTO,2595.899
12/27/2022 6:00:00 PM,12/27/2022 1:00:00 PM,RFC,2587.960
12/27/2022 7:00:00 PM,12/27/2022 2:00:00 PM,MIDATL,28.682
12/27/2022 7:00:00 PM,12/27/2022 2:00:00 PM,OTHER,5.616
12/27/2022 7:00:00 PM,12/27/2022 2:00:00 PM,SOUTH,2.563
12/27/2022 7:00:00 PM,12/27/2022 2:00:00 PM,WEST,3405.136
12/27/2022 7:00:00 PM,12/27/2022 2:00:00 PM,RTO,3436.381
12/27/2022 7:00:00 PM,12/27/2022 2:00:00 PM,RFC,3433.818
12/27/2022 8:00:00 PM,12/27/2022 3:00:00 PM,MIDATL,32.731
12/27/2022 8:00:00 PM,12/27/2022 3:00:00 PM,OTHER,5.638
12/27/2022 8:00:00 PM,12/27/2022 3:00:00 PM,SOUTH,5.928
12/27/2022 8:00:00 PM,12/27/2022 3:00:00 PM,WEST,4220.600
12/27/2022 8:00:00 PM,12/27/2022 3:00:00 PM,RTO,4259.259
12/27/2022 8:00:00 PM,12/27/2022 3:00:00 PM,RFC,4253.331
12/27/2022 9:00:00 PM,12/27/2022 4:00:00 PM,MIDATL,28.645
12/27/2022 9:00:00 PM,12/27/2022 4:00:00 PM,OTHER,5.971
12/27/2022 9:00:00 PM,12/27/2022 4:00:00 PM,SOUTH,3.822
12/27/2022 9:00:00 PM,12/27/2022 4:00:00 PM,WEST,4567.438
12/27/2022 9:00:00 PM,12/27/2022 4:00:00 PM,RTO,4599.905
12/27/2022 9:00:00 PM,12/27/2022 4:00:00 PM,RFC,4596.083
12/27/2022 10:00:00 PM,12/27/2022 5:00:00 PM,MIDATL,41.369
12/27/2022 10:00:00 PM,12/27/2022 5:00:00 PM,OTHER,7.065
12/27/2022 10:00:00 PM,12/27/2022 5:00:00 PM,SOUTH,12.913
12/27/2022 10:00:00 PM,12/27/2022 5:00:00 PM,WEST,5191.450
12/27/2022 10:00:00 PM,12/27/2022 5:00:00 PM,RTO,5245.732
12/27/2022 10:00:00 PM,12/27/2022 5:00:00 PM,RFC,5232.819
12/27/2022 11:00:00 PM,12/27/2022 6:00:00 PM,MIDATL,84.990
12/27/2022 11:00:00 PM,12/27/2022 6:00:00 PM,OTHER,7.908
12/27/2022 11:00:00 PM,12/27/2022 6:00:00 PM,SOUTH,23.274
12/27/2022 11:00:00 PM,12/27/2022 6:00:00 PM,WEST,6192.751
12/27/2022 11:00:00 PM,12/27/2022 6:00:00 PM,RTO,6301.015
12/27/2022 11:00:00 PM,12/27/2022 6:00:00 PM,RFC,6277.741
12/28/2022 12:00:00 AM,12/27/2022 7:00:00 PM,MIDATL,120.636
12/28/2022 12:00:00 AM,12/27/2022 7:00:00 PM,OTHER,8.303
12/28/2022 12:00:00 AM,12/27/2022 7:00:00 PM,SOUTH,27.947
12/28/2022 12:00:00 AM,12/27/2022 7:00:00 PM,WEST,6841.297
12/28/2022 12:00:00 AM,12/27/2022 7:00:00 PM,RTO,6989.880
12/28/2022 12:00:00 AM,12/27/2022 7:00:00 PM,RFC,6961.933
12/28/2022 1:00:00 AM,12/27/2022 8:00:00 PM,MIDATL,159.951
12/28/2022 1:00:00 AM,12/27/2022 8:00:00 PM,OTHER,8.287
12/28/2022 1:00:00 AM,12/27/2022 8:00:00 PM,SOUTH,27.470
12/28/2022 1:00:00 AM,12/27/2022 8:00:00 PM,WEST,7155.628
12/28/2022 1:00:00 AM,12/27/2022 8:00:00 PM,RTO,7343.049
12/28/2022 1:00:00 AM,12/27/2022 8:00:00 PM,RFC,7315.579
12/28/2022 2:00:00 AM,12/27/2022 9:00:00 PM,MIDATL,200.397
12/28/2022 2:00:00 AM,12/27/2022 9:00:00 PM,OTHER,8.171
12/28/2022 2:00:00 AM,12/27/2022 9:00:00 PM,SOUTH,19.380
12/28/2022 2:00:00 AM,12/27/2022 9:00:00 PM,WEST,7255.241
12/28/2022 2:00:00 AM,12/27/2022 9:00:00 PM,RTO,7475.018
12/28/2022 2:00:00 AM,12/27/2022 9:00:00 PM,RFC,7455.638
12/28/2022 3:00:00 AM,12/27/2022 10:00:00 PM,MIDATL,193.825
12/28/2022 3:00:00 AM,12/27/2022 10:00:00 PM,OTHER,7.967
12/28/2022 3:00:00 AM,12/27/2022 10:00:00 PM,SOUTH,14.706
12/28/2022 3:00:00 AM,12/27/2022 10:00:00 PM,WEST,7365.521
12/28/2022 3:00:00 AM,12/27/2022 10:00:00 PM,RTO,7574.052
12/28/2022 3:00:00 AM,12/27/2022 10:00:00 PM,RFC,7559.346
12/28/2022 4:00:00 AM,12/27/2022 11:00:00 PM,MIDATL,190.424
12/28/2022 4:00:00 AM,12/27/2022 11:00:00 PM,OTHER,7.960
12/28/2022 4:00:00 AM,12/27/2022 11:00:00 PM,SOUTH,7.460
